AppID,Name,Current,24h Peak,All-Time Peak
44200.0,Galcon Fusion,1,4,45
107300.0,Breath of Death VII ,1,6,45
215180.0,The Book of Unwritten Tales Demo,1,2,45
259280.0,Earth 2150: The Moon Project,1,5,45
321830.0,Cavern Kings,1,1,45
446810.0,Blossom Tales: The Sleeping King,1,5,45
496250.0,Paddle Up,1,4,45
506900.0,Downward,1,5,45
102810.0,Gatling Gears,1,2,44
264080.0,Vangers,1,5,44
327560.0,Near Death,1,2,44
369300.0,Adventure Time: Finn and Jake Investigations,1,3,44
377070.0,Noctropolis,1,1,44
420180.0,Chronicle of Innsmouth,1,2,44
447170.0,"Destiny's Princess: A War Story, A Love Story",1,1,44
448320.0,GIBZ,1,5,44
452220.0,In Search of the Most Dangerous Town on the Internet: Where Cybercrime Goes to Hide,1,2,44
485360.0,Disgraced,1,2,44
546410.0,Grab the Bottle,1,1,44
569970.0,Chosen 2,1,4,44
591380.0,Bomb Squad Academy,1,4,44
730940.0,LOST SPHEAR Demo,1,1,44
773580.0,Game Dev Studio,1,8,44
778610.0,Foto Flash,1,6,44
18420.0,Crazy Machines,1,6,43
57200.0,Puzzle Dimension,1,4,43
65700.0,Arma 2: British Armed Forces,1,7,43
319990.0,MAGIX Music Maker 2015 Premium,1,3,43
371010.0,Nomad Fleet,1,2,43
389250.0,Planet Alcatraz 2,1,6,43
460340.0,Guards,1,5,43
492280.0,The Agency: Chapter 1,1,2,43
511320.0,Echoes of the Fey - The Fox's Trail,1,9,43
513890.0,The Frostrune,1,3,43
558790.0,Queen's Quest 2: Stories of Forgotten Past,1,3,43
568440.0,Not Dying Today,1,3,43
570970.0,ARENA an Age of Barbarians story,1,2,43
640570.0,Miss Kobayashi's Dragon Maid,1,2,43
801870.0,Ramen,1,4,43
819650.0,Bitcoin,1,2,43
210350.0,Max Payne (RU),1,10,42
251770.0,Shadow Man,1,3,42
303260.0,TRISTOY,1,2,42
318330.0,Mecha Ace,1,3,42
343740.0,InMind VR,1,2,42
344410.0,Magnetic: Cage Closed,1,1,42
367110.0,Dustbowl,1,2,42
386080.0,Pharaonic,1,4,42
398450.0,Absent,1,4,42
410390.0,Warhammer: Vermintide VR - Hero Trials,1,2,42
447190.0,Pub Encounter,1,2,42
455510.0,WolfQuest Demo,1,4,42
500170.0,Urlaubsflug Simulator – Holiday Flight Simulator,1,6,42
517910.0,Sisyphus Reborn,1,2,42
616240.0,Premium Pool Arena,1,5,42
619760.0,Constructor Demo,1,2,42
628290.0,All Walls Must Fall,1,3,42
679400.0,Relik,1,4,42
693580.0,Goblins of Elderstone,1,3,42
734910.0,Eternal Hour: Golden Hour,1,8,42
761280.0,White Pearl,1,3,42
762460.0,GALAXY 3D SPACE DEFENDER,1,1,42
7220.0,Runaway: The Dream of the Turtle,1,4,41
33290.0,Call of Juarez: Bound in Blood Demo,1,3,41
218860.0,Cabela's® Dangerous Hunts 2013,1,1,41
287840.0,TY the Tasmanian Tiger 4,1,2,41
375180.0,Lunch Truck Tycoon,1,2,41
390720.0,Anarcute,1,2,41
433000.0,Lost Lands: The Golden Curse,1,5,41
439750.0,The Lost Heir 2: Forging a Kingdom,1,1,41
461860.0,Tower Dwellers,1,1,41
472060.0,Ortus Regni,1,3,41
572300.0,Nyheim,1,2,41
675460.0,Achievement Hunter: Cromulent,1,4,41
677730.0,Karmasutra,1,2,41
39670.0,Chaser,1,10,40
44600.0,GTR - FIA GT Racing Game,1,2,40
55370.0,Saints Row: The Third - Initiation Station,1,2,40
205830.0,Luxor Evolved,1,6,40
254820.0,Ground Control Anthology,1,4,40
388320.0,1979 Revolution: Black Friday,1,2,40
485120.0,Frog Climbers,1,2,40
493220.0,After the Empire,1,2,40
524520.0,Fatehaven,1,2,40
531270.0,The Art of Fight,1,2,40
574260.0,The Secret Order 5: The Buried Kingdom,1,4,40
40710.0,Machinarium Demo,1,1,39
115210.0,American Conquest,1,21,39
215390.0,Damage Inc,1,1,39
294460.0,Fenix Rage,1,1,39
299400.0,XING: The Land Beyond,1,6,39
319140.0,Xeodrifter™,1,2,39
350770.0,Giana Sisters 2D,1,2,39
395560.0,Lost Horizon 2,1,5,39
517360.0,The Secret Order 4: Beyond Time,1,5,39
576860.0,Summer Nightmare,1,4,39
622770.0,Hacktag,1,6,39
672640.0,War Robots VR: The Skirmish,1,7,39
757810.0,Mahlone One,1,4,39
33620.0,Crash Time III,1,8,38
37420.0,"Ben There, Dan That!",1,2,38
39640.0,AquaNox 2: Revelation,1,2,38
40370.0,Emergency 2012,1,1,38
70230.0,Governor of Poker 2: Premium Edition - Demo,1,1,38
221660.0,Edna & Harvey: Harvey's New Eyes Demo,1,1,38
252890.0,Dracula: Love Kills,1,2,38
335420.0,ルナティックドーン 前途への道標,1,6,38
353220.0,Fast Detect,1,2,38
383750.0,Funk of Titans,1,1,38
407020.0,Star Sky - ブルームーン,1,1,38
428080.0,Racket: Nx,1,7,38
462620.0,Pocket Kingdom,1,2,38
497720.0,Funfair Ride Simulator 3,1,4,38
753610.0,J.A.W.S,1,7,38
11330.0,Obulis,1,4,37
46490.0,Still Life 2,1,3,37
50310.0,MLB 2K11,1,6,37
65270.0,Demolition Company Gold,1,4,37
218660.0,iBomber Attack,1,2,37
266290.0,Helicopter Simulator 2014: Search and Rescue,1,2,37
302060.0,Trucks & Trailers,1,5,37
346590.0,Music Creator 7,1,5,37
403400.0,ARCADE GAME SERIES: DIG DUG,1,5,37
413680.0,Statues,1,2,37
492370.0,Affairs of the Court: Choice of Romance,1,2,37
505090.0,The Charming Empire,1,2,37
526180.0,Deus Ex: Mankind Divided™ VR Experience,1,3,37
530900.0,emoj.io,1,4,37
601570.0,Fix Me Fix You,1,2,37
696590.0,XXZ: XXL,1,12,37
16710.0,Insecticide Part 1,1,2,36
259170.0,Alone in the Dark,1,3,36
260330.0,Flockers,1,2,36
273800.0,Forestry 2017 - The Simulation,1,3,36
280560.0,Danmaku Unlimited 2,1,2,36
298840.0,Millennium 4 - Beyond Sunset,1,2,36
333990.0,Conclave,1,2,36
341980.0,Dispatcher,1,4,36
352430.0,Farlight Explorers,1,6,36
376480.0,Ohr,1,1,36
396490.0,Dead In Bermuda Demo,1,1,36
426190.0,Miner Meltdown,1,6,36
433860.0,X Rebirth Demo,1,2,36
471610.0,UNO Demo,1,8,36
492150.0,MyWorld - Action RPG Maker,1,3,36
524560.0,Samurai of Hyuga Book 2,1,2,36
575590.0,Balloon Popping Pigs,1,2,36
606520.0,Grisaia Phantom Trigger Vol.2,1,2,36
680980.0,HEADLINER,1,3,36
814920.0,Sol705,1,4,36
224380.0,Virtual DJ,1,3,35
275350.0,Sentinel 3: Homeworld,1,4,35
391250.0,Alien Robot Monsters,1,3,35
429720.0,IMSCARED,1,3,35
457420.0,Surgeon Simulator VR: Meet The Medic,1,6,35
499620.0,Ultimate Booster Experience,1,13,35
564010.0,Stern Pinball Arcade,1,4,35
682970.0,MineFight,1,2,35
684060.0,The Hero Unmasked!,1,1,35
766540.0,A Kiss For The Petals - Maidens of Michael,1,3,35
44690.0,GT Legends,1,3,34
284290.0,Farm Machines Championships 2014,1,1,34
352780.0,An Octave Higher,1,2,34
353320.0,rFactor Demo,1,2,34
375120.0,Super Star Path,1,4,34
380670.0,Final Approach,1,4,34
412620.0,CropDuster Supreme,1,1,34
439650.0,THE LAST -NARUTO THE MOVIE-,1,1,34
469660.0,John Wick,1,3,34
514090.0,Beautiful Japanese Scenery - Animated Jigsaws,1,5,34
624890.0,Adventure Craft,1,2,34
627450.0,RUGBY 18,1,11,34
677020.0,Eventide 3: Legacy of Legends,1,4,34
683930.0,A Wonder,1,3,34
8260.0,Sam & Max 201: Ice Station Santa,1,3,33
46290.0,Theatre of War,1,5,33
235070.0,Bad Bots,1,1,33
281390.0,O.R.B.,1,1,33
292060.0,Final Hours of Titanfall,1,1,33
294790.0,Haegemonia: The Solon Heritage,1,1,33
346160.0,Barter Empire,1,1,33
411680.0,Loot Hound,1,1,33
436880.0,Phantom Brave PC Demo,1,2,33
487630.0,Lantern,1,1,33
546390.0,Brief Karate Foolish,1,4,33
589690.0,Queen's Quest 3: The End of Dawn,1,4,33
627670.0,Rocket Wars,1,6,33
651470.0,Onirim - Solitaire Card Game,1,4,33
671170.0,Great eSports Manager,1,3,33
780580.0,Lost in the Dungeon,1,8,33
8220.0,"Sam & Max 103: The Mole, the Mob and the Meatball",1,4,32
270230.0,Prominence,1,3,32
299070.0,Warrior Kings: Battles,1,8,32
300820.0,Toy Story 3,1,7,32
302970.0,Radiant Defense,1,2,32
320610.0,Questerium: Sinister Trinity HD,1,3,32
324770.0,Experience 112,1,2,32
343370.0,SLAMMED!,1,1,32
355240.0,NEO AQUARIUM - The King of Crustaceans -,1,2,32
359850.0,Duke Nukem 3D,1,2,32
379250.0,Lif Demo,1,2,32
417480.0,Marcus Level,1,1,32
440730.0,Survival Zombies The Inverted Evolution,1,7,32
455440.0,Spell Fighter VR,1,4,32
459010.0,Ghost Town Mine Ride & Shootin' Gallery,1,3,32
495700.0,Gabriel Knight: Sins of the Fathers,1,4,32
597970.0,Age of Rivals,1,6,32
704200.0,The Chronicles of Nyanya,1,3,32
29900.0,Dark Sector,1,6,31
65500.0,Aura: Fate of the Ages,1,2,31
210720.0,Blades of Time Demo,1,1,31
340800.0,Unhack,1,2,31
346460.0,Vector 36,1,3,31
350150.0,Scraps: Modular Vehicle Combat,1,1,31
358920.0,Star Control: The Ur-Quan Masters,1,2,31
407780.0,Lethe - Episode One,1,3,31
452860.0,Mad Bullets,1,3,31
497770.0,Epistory - Typing Chronicles Demo,1,1,31
569720.0,TUNNEL DIVERS,1,2,31
612620.0,Detective Butler: Maiden Voyage Murder,1,2,31
630060.0,Consummate:Missing World,1,5,31
674040.0,Achievement Hunter: Begins,1,5,31
691450.0,Misao: Definitive Edition,1,6,31
692540.0,Vaping Simulator,1,1,31
696560.0,Bouncing Duck Simulator,1,2,31
779590.0,Scavenger SV-4,1,4,31
15080.0,Rayman: Raving Rabbids,1,3,30
270010.0,Time Rifters,1,4,30
279420.0,Gardens Inc. – From Rakes to Riches,1,4,30
283620.0,World of Subways 3 – London Underground Circle Line,1,12,30
351080.0,The Corporate Machine,1,1,30
378830.0,The Princess' Heart,1,1,30
389650.0,Stardust Galaxy Warriors,1,2,30
443860.0,Riptide GP: Renegade,1,4,30
446590.0,7 Mages,1,4,30
450170.0,BOOR,1,4,30
511430.0,CrossWorlds: Escape,1,3,30
519880.0,Redout Demo,1,3,30
577280.0,SCALPERS: Turtle & the Moonshine Gang,1,8,30
584990.0,The Long Reach,1,1,30
585910.0,Wild Guns Reloaded,1,4,30
631900.0,Airtone,1,6,30
645830.0,Son Korsan,1,3,30
656450.0,Alien Hallway 2,1,3,30
745760.0,Perceptions of the Dead,1,3,30
301700.0,Numba Deluxe,1,2,29
301740.0,Castle: Never Judge a Book by its Cover,1,1,29
302440.0,Roadside Assistance Simulator,1,3,29
315600.0,Ford Racing 3,1,4,29
328590.0,Don't Knock Twice,1,3,29
337350.0,Flywrench,1,2,29
370150.0,LOOP: A Tranquil Puzzle Game,1,4,29
389850.0,Legacy of Dorn: Herald of Oblivion,1,3,29
394600.0,Mighty Gunvolt,1,3,29
400360.0,Adam's Venture Origins,1,3,29
411610.0,Tick's Tales,1,2,29
451960.0,The Secret of Pineview Forest,1,1,29
497580.0,Agent Walker: Secret Journey,1,2,29
517350.0,Squareface,1,2,29
564150.0,Rosenkreuzstilette,1,3,29
598440.0,Roots of Insanity,1,3,29
632800.0,Beyond Eden,1,3,29
669630.0,Hollowed,1,2,29
674030.0,LA soul,1,2,29
686870.0,Lost Items,1,1,29
689900.0,Darkestville Castle,1,3,29
691730.0,FPV Drone Simulator,1,6,29
259830.0,Wooden Sen'SeY,1,2,28
260770.0,Neighbours from Hell 2,1,9,28
273620.0,Freespace 2,1,4,28
299050.0,Blood II: The Chosen + Expansion,1,3,28
387870.0,Mold on Pizza 🍕,1,1,28
410770.0,Roads of Rome,1,3,28
438170.0,Subterrain Demo,1,2,28
451920.0,Thorne - Death Merchants,1,3,28
458970.0,Intruder Alert: Ixian Operations,1,2,28
467210.0,Evo Explores,1,2,28
512140.0,SMILE GAME BUILDER Trial Version,1,2,28
523710.0,Sword Master VR,1,4,28
596910.0,Life of a Wizard,1,3,28
621810.0,Strain Tactics,1,3,28
623090.0,BAJA: Edge of Control HD,1,4,28
714260.0,Achievement Hunter: Thief,1,3,28
789620.0,Crypt,1,5,28
4520.0,Full Spectrum Warrior,1,4,27
39630.0,AquaNox,1,3,27
312260.0,Braveland Demo,1,2,27
359400.0,Why Am I Dead At Sea,1,3,27
365870.0,Below Kryll,1,2,27
377430.0,Who Is Mike,1,1,27
382420.0,E.T. Armies,1,3,27
450060.0,Insane Decay of Mind: The Labyrinth,1,2,27
544580.0,BULLET SOUL,1,1,27
557630.0,Hello Charlotte,1,5,27
610380.0,Ratty Catty,1,5,27
628440.0,Multiplayer FPS Tutorial Demo,1,2,27
631660.0,Immersion Chess,1,3,27
632020.0,Beasts Battle 2,1,5,27
665400.0,Dreaming about you,1,2,27
719720.0,League of Pirates,1,9,27
745000.0,Card Crawl,1,3,27
757180.0,Wolf & Rabbit,1,7,27
817690.0,Achievement Hunter: Gnom,1,2,27
826100.0,Find someone else,1,8,27
308320.0,Total Pro Golf 3,1,1,26
315440.0,TRON: Evolution,1,4,26
324760.0,Monster Truck Destruction,1,3,26
327950.0,Sword of the Samurai,1,2,26
356260.0,Stalingrad,1,5,26
362750.0,Marmoset Toolbag 2,1,3,26
428220.0,TurnOn,1,2,26
436530.0,Bullshot,1,3,26
522040.0,Princess Remedy In A Heap of Trouble,1,2,26
531540.0,Hidden Dimensions 3,1,3,26
541270.0,EEP 13,1,10,26
560050.0,Xmas Shooting - Scramble!!,1,2,26
581360.0,FoxTail,1,3,26
613210.0,BlobCat,1,2,26
691660.0,Achievement Hunter: Pharaoh,1,5,26
760100.0,Achievement Hunter: Alien,1,4,26
7890.0,Men of War - Demo,1,3,25
8790.0,GTR 2 - FIA GT Racing Game,1,2,25
206740.0,Who Wants To Be A Millionaire? Special Editions,1,2,25
269570.0,GTGD S1 More Than A Gamer,1,1,25
283310.0,Soulbringer,1,3,25
299110.0,Theatre Of The Absurd,1,1,25
302750.0,The Counting Kingdom,1,3,25
428100.0,Beyond Reality,1,1,25
450440.0,Creepy Castle,1,3,25
494810.0,VR: Vacate the Room,1,2,25
495090.0,Evolution Planet: Gold Edition,1,1,25
585180.0,Open Sorcery,1,2,25
602120.0,Molemen Must Die!,1,1,25
618550.0,Chess of Blades,1,4,25
656140.0,PLANETS OF WAR,1,1,25
708580.0,Exorcist: Legion VR,1,4,25
746920.0,Rapid Tap,1,4,25
748950.0,Oats Studios - Volume 1: Praetoria,1,2,25
105300.0,Critical Mass,1,3,24
206270.0,GTA SA German Mac,1,6,24
259300.0,Earth 2150: Lost Souls,1,4,24
260000.0,YOU DON'T KNOW JACK MOVIES,1,1,24
260270.0,Shadows: Price For Our Sins,1,3,24
286300.0,Algo Bot,1,4,24
315550.0,Taxi,1,2,24
359220.0,MX vs. ATV Unleashed,1,4,24
362130.0,Ashes of Immortality,1,1,24
382060.0,Scraps Demo & LAN Joiner,1,1,24
384400.0,Hordelicious,1,1,24
385440.0,Buff Knight Advanced,1,1,24
396400.0,Monster High: New Ghoul in School,1,3,24
428860.0,Red Haze,1,4,24
436390.0,Prison Run and Gun,1,2,24
440550.0,RunGunJumpGun,1,3,24
470300.0,Winged Sakura: Demon Civil War,1,2,24
486160.0,Berserk: The Cataclysm,1,3,24
501530.0,SturmFront - The Mutant War: Übel Edition,1,1,24
559960.0,Power Hover,1,4,24
609750.0,Stories Untold Demo,1,1,24
613580.0,The DRG Initiative,1,1,24
616000.0,Riptale,1,1,24
619280.0,Gloom,1,6,24
629440.0,Graze Counter,1,3,24
670500.0,RC Plane 3,1,6,24
700790.0,Achievement Hunter: Darkness 2,1,3,24
760930.0,Bitcoin Farm,1,2,24
770070.0,Swords and Sandals 5 Redux,1,3,24
821560.0,Behind The Screen 螢幕判官 ,1,9,24
823060.0,Achievement Hunter: Witch,1,2,24
11060.0,Pro Cycling Manager Season 2008,1,1,23
33100.0,Alien Shooter,1,7,23
33510.0,Officers: World War II,1,1,23
201010.0,Geneforge 5,1,5,23
210230.0,Nancy Drew: Tomb of the Lost Queen,1,4,23
296610.0,GestureWorks Gameplay,1,2,23
331160.0,Cars,1,5,23
362020.0,Queen At Arms,1,2,23
401910.0,Darknet,1,2,23
423370.0,3d Bridges / Engineers Demo,1,2,23
433450.0,INFERNO CLIMBER,1,1,23
445040.0,Sorcery! Part 3,1,2,23
454580.0,Spider Wars,1,1,23
468930.0,Phantaruk,1,2,23
493450.0,Wild Romance,1,2,23
511820.0,Le Havre: The Inland Port,1,1,23
563320.0,Mountain Trap: The Manor of Memories,1,1,23
565030.0,Blueshift,1,3,23
572730.0,Nancy Drew: The Silent Spy,1,3,23
589460.0,Covert Syndrome,1,5,23
594490.0,Deadly Hunter VR,1,10,23
652190.0,Emily Wants to Play Too,1,5,23
679270.0,Antaria Online,1,5,23
696550.0,Achievement Hunter: Offensive,1,3,23
11500.0,ToCA Race Driver 3,1,3,22
35320.0,Insane 2,1,4,22
243020.0,Pandemonium,1,4,22
259890.0,Agricultural Simulator: Historical Farming,1,3,22
278590.0,Heroes of Legionwood,1,2,22
302350.0,Tex Murphy: Under a Killing Moon,1,2,22
321660.0,Mining Industry,1,3,22
325060.0,Parallax,1,2,22
329040.0,Dungeon Kingdom: Sign of the Moon,1,2,22
361380.0,World War I,1,4,22
366690.0,Cue Club 2,1,12,22
384690.0,Umihara Kawase,1,3,22
385900.0,Arevan,1,1,22
395930.0,Farm Frenzy: Heave Ho,1,4,22
415920.0,Voidspire Tactics,1,1,22
417110.0,Mayjasmine episode01 What is God? 五月茉莉,1,5,22
463690.0,Total War™: WARHAMMER® - Assembly Kit BETA,1,2,22
494450.0,Office lovers,1,1,22
516600.0,Bai Qu,1,3,22
527160.0,Cmoar VR Cinema,1,4,22
562570.0,Access Denied,1,2,22
600530.0,Kautic,1,3,22
616620.0,Forest Fortress,1,4,22
617590.0,Affliction,1,1,22
628090.0,NOBUNAGA’S AMBITION: Haouden with Power Up Kit,1,10,22
725480.0,Slap City,1,6,22
734510.0,Worshippers,1,6,22
742490.0,Nonogram - The Greatest Painter,1,4,22
764010.0,Insane Cold: Back to the Ice Age,1,2,22
766090.0,We Walked In Darkness,1,1,22
766320.0,The Mage's Tale,1,7,22
787220.0,Annotation of Love,1,4,22
807140.0,Marble Run 2D,1,6,22
820090.0,Solitaire Knights,1,7,22
289360.0,Konung 2,1,4,21
345340.0,The Grave Digger,1,1,21
364840.0,N2O,1,2,21
382380.0,The Amber Throne,1,2,21
417410.0,Northern Tale,1,2,21
470130.0,Eclipse --- Defending the motherland,1,2,21
521680.0,Bandit Kings of Ancient China,1,9,21
556660.0,A Magical High School Girl Demo,1,1,21
560750.0,World Keepers: Last Resort,1,2,21
567730.0,Merry Snowballs,1,3,21
631920.0,Somewhere on Zibylon,1,2,21
644670.0,Deus Vult,1,2,21
696990.0,Fear For Freedom,1,2,21
716340.0,Blackberry Honey,1,2,21
733050.0,Lines Infinite by Nestor Yavorskyy,1,3,21
749870.0,MyTD,1,3,21
761680.0,Broken Reality Demo,1,2,21
785930.0,Command: The Silent Service,1,4,21
797530.0,Achievement Hunter: Samurai,1,2,21
4900.0,Zen of Sudoku,1,10,20
16200.0,Virtual Families,1,4,20
31110.0,Wallace & Gromit Ep 2: The Last Resort,1,2,20
46340.0,Theatre of War 2: Africa 1943,1,6,20
98900.0,Alien Hallway,1,1,20
220420.0,Nancy Drew: The Deadly Device,1,2,20
254480.0,Obscure 2,1,4,20
260060.0,YOU DON'T KNOW JACK HEADRUSH,1,2,20
294670.0,Putt-Putt Travels Through Time,1,3,20
296210.0,Brigade E5: New Jagged Union,1,6,20
301760.0,Cars 2,1,10,20
334140.0,Roche Fusion,1,2,20
366780.0,Magical Eyes - Red is for Anguish,1,2,20
418300.0,Wick,1,6,20
431700.0,Age of Fear 3: The Legend,1,4,20
431870.0,Castle Torgeath,1,5,20
458540.0,Lines,1,3,20
497800.0,Golden Krone Hotel,1,2,20
502710.0,The Last Sniper VR,1,3,20
513320.0,ALICE VR,1,1,20
521280.0,Atlantis: Pearls of the Deep,1,4,20
521470.0,Magical Otoge Ciel,1,5,20
525320.0,Bullet Sorrow VR Demo,1,2,20
529150.0,Lazerbait,1,4,20
560760.0,Sacra Terra: Kiss of Death Collector’s Edition,1,4,20
572330.0,The Fan,1,3,20
577490.0,Minos Strategos,1,1,20
613650.0,Sudden Strike 3: Last Stand,1,7,20
629540.0,Alien Arena: Warriors Of Mars,1,15,20
629860.0,Spelunker Party!,1,2,20
638800.0,The Trap 2: Mindlock (beta),1,2,20
641390.0,"Miss Kobayashi's Dragon Maid: The Strongest Maid in History, Tohru! (Well, She is a Dragon)",1,1,20
651380.0,BANG! BANG! Totally Accurate Redneck Simulator,1,3,20
657070.0,Dream Hills: Captured Magic,1,6,20
670160.0,D'LIRIUM,1,4,20
674250.0,Resurgence,1,3,20
690150.0,Fossil Hunters,1,2,20
756500.0,Noir Chronicles: City of Crime,1,4,20
764620.0,Easy Red Demo,1,2,20
787970.0,miraclr - Divine Dating Sim,1,3,20
7450.0,Ricochet Infinity,1,1,19
8040.0,Championship Manager 2007,1,11,19
263640.0,CDF Ghostship,1,3,19
332580.0,Mimpi,1,3,19
355030.0,CyberLink PowerDirector 14 Ultra,1,4,19
403880.0,MotoGP™15 Compact,1,6,19
406940.0,Dub Dash,1,2,19
418060.0,Battle Riders,1,2,19
434740.0,Lichtspeer,1,3,19
441510.0,The Incredible Baron,1,1,19
485820.0,e-River Cabin Journal,1,6,19
493910.0,Bastard Bonds Demo,1,2,19
494440.0,The Amazing Shinsengumi: Heroes in Love,1,3,19
508200.0,Bacon Tales - Between Pigs and Wolves,1,2,19
521580.0,Where are my Internets?,1,2,19
528260.0,TITAN SLAYER,1,4,19
531050.0,Far Beyond: A space odyssey VR,1,3,19
531660.0,Exoplanet: First Contact,1,4,19
547590.0,Pinball FX2 VR,1,4,19
551690.0,Counter Fight,1,5,19
571600.0,Hacksaw Ridge,1,1,19
579820.0,Robinson: The Journey,1,7,19
587580.0,Nature Treks VR,1,6,19
602090.0,Janus VR,1,2,19
644480.0,Outbreak: The New Nightmare,1,4,19
654870.0,Draw_Love,1,1,19
805660.0,Rad Rodgers,1,7,19
814670.0,Achievement Hunter: Dragon,1,1,19
2720.0,ThreadSpace: Hyperbol,1,1,18
8350.0,Strong Bad Episode 2: Strong Badia the Free,1,2,18
48810.0,Ship Simulator Extremes Demo,1,2,18
216930.0,Luxor Amun Rising HD,1,3,18
283560.0,Munich Bus Simulator,1,4,18
297090.0,World War 1 Centennial Edition,1,1,18
332390.0,Undefeated,1,1,18
415390.0,Viking Saga: The Cursed Ring,1,5,18
425460.0,Tokyo Twilight Ghost Hunters Daybreak: Special Gigs,1,2,18
462240.0,Post Human W.A.R,1,2,18
471260.0,Osozaki 遅咲き Late Blooming - First,1,2,18
485230.0,HALP!,1,1,18
523170.0,ShotForge,1,2,18
532800.0,ComPet,1,3,18
554140.0,Desert Ride Coaster,1,4,18
657630.0,Fidget Spinner,1,3,18
684530.0,Lance A Lot: Enhanced Edition,1,2,18
709450.0,Towards The Pantheon: Escaping Eternity,1,1,18
724070.0,Keyboard Engine,1,1,18
757080.0,Broadway: 1849,1,2,18
798280.0,CrocoMars,1,5,18
215.0,Source SDK Base 2006,1,5,17
42210.0,Nancy Drew: Secrets Can Kill,1,4,17
249930.0,A-Train 8,1,2,17
259980.0,YOU DON'T KNOW JACK Vol. 4 The Ride,1,4,17
260990.0,Odesi Music Composition,1,3,17
278150.0,Sound Forge Audio Studio 10 - Steam Powered,1,3,17
286880.0,Disney Planes,1,4,17
303860.0,Machines At War 3,1,3,17
360030.0,XLarn,1,2,17
361950.0,MOAI 2: Path to Another World,1,5,17
362860.0,Sylvio,1,1,17
368000.0,100ft Robot Golf,1,2,17
388140.0,Strategic Command Classic: WWI,1,4,17
404270.0,All My Gods,1,2,17
446770.0,Skeet: VR Target Shooting,1,4,17
449550.0,Chicken Invaders 2,1,3,17
476540.0,Google Spotlight Stories: Pearl,1,3,17
489540.0,Versus: Battle of the Gladiator Demo,1,1,17
529130.0,Expect The Unexpected,1,2,17
537000.0,Nelo,1,3,17
543510.0,SONAR Home Studio,1,4,17
553200.0,Bullets And More VR - BAM VR Demo,1,2,17
564380.0,Serious Sam 2017 Editor,1,9,17
575650.0,Lily's Day Off,1,2,17
588890.0,Heroes of Arca,1,1,17
606950.0,Army General,1,3,17
626630.0,Two Worlds II HD - Call of the Tenebrae,1,5,17
666100.0,Shooty Fruity,1,4,17
667820.0,Farmington Tales,1,4,17
669660.0,Debris,1,3,17
671310.0,Pararea Beta,1,4,17
685690.0,Guns'n'Stories: Bulletproof VR,1,5,17
695360.0,Veritex,1,4,17
741430.0,Titanic VR,1,2,17
749920.0,Eternal Dread,1,5,17
771450.0,ERROR: Human Not Found,1,3,17
799060.0,Biotix: Phage Genesis,1,3,17
9160.0,Master Levels for DOOM II,1,5,16
262300.0,Tsukumogami,1,1,16
289910.0,Ropeway Simulator 2014,1,2,16
331460.0,Rooms: The Unsolvable Puzzle,1,3,16
332380.0,Asguaard,1,1,16
333430.0,Sinking Island,1,3,16
336010.0,MXGP - The Official Motocross Videogame Compact,1,4,16
465360.0,Uprising: Join or Die,1,1,16
503630.0,INVASION!,1,2,16
516840.0,The Tale of Doris and the Dragon - Episode 1,1,1,16
529830.0,Game Character Hub: Portfolio Edition,1,6,16
538990.0,SugarMill,1,2,16
548340.0,Abode,1,2,16
558780.0,Sonya: The Great Adventure,1,3,16
570490.0,SHENZHEN SOLITAIRE,1,5,16
588920.0,BADASS,1,3,16
628150.0,Sangokushi Eiketsuden,1,5,16
643810.0,Fugl,1,2,16
643900.0,Alvora Tactics,1,1,16
687750.0,Yandere School,1,2,16
710780.0,Sky Jump,1,3,16
748150.0,The Love Boat,1,4,16
759800.0,Everyday Lite,1,2,16
760550.0,kakusankibou / 扩散希望,1,2,16
771840.0,Royal Casino: Video Poker,1,2,16
791080.0,Lost in Space,1,1,16
820920.0,Achievement Hunter: Mermaid,1,5,16
1670.0,Iron Warriors: T-72 Tank Command,1,1,15
8250.0,Sam & Max 106: Bright Side of the Moon,1,3,15
31980.0,Nancy Drew: Ransom of the Seven Ships ,1,5,15
38430.0,Kingpin,1,5,15
42200.0,Nancy Drew Dossier: Resorting to Danger!,1,1,15
319170.0,G-Force,1,3,15
323280.0,Sea Legends: Phantasmal Light Collector's Edition,1,2,15
346240.0,Ski Park Tycoon,1,3,15
361700.0,Mortal Kombat: Legacy,1,5,15
398770.0,Mad Max: Fury Road (DEU),1,1,15
405670.0,Combat Core,1,1,15
411390.0,Getsuei Gakuen -kou-,1,1,15
416340.0,Viking Saga: New World,1,4,15
426930.0,Moonshot,1,2,15
444750.0,Drawn Story Demo,1,1,15
472420.0,"Duke Grabowski, Mighty Swashbuckler",1,2,15
479110.0,Hunter's Legacy,1,1,15
479330.0,Crazy Stone Deep Learning -The First Edition-,1,5,15
494370.0,Orbital Strike: Arena,1,1,15
494460.0,Dangerous Relationship,1,2,15
495520.0,Ping Pong League,1,7,15
496740.0,Discovering Space 2,1,1,15
498340.0,Shards of Azuria,1,3,15
509540.0,SVRVIVE: The Deus Helix,1,1,15
512260.0,Avalon Legends Solitaire 2,1,4,15
542770.0,Castle Must Be Mine,1,4,15
542780.0,Drift GEAR Racing Free,1,2,15
545430.0,Bedfellows FRENZY,1,1,15
559850.0,Time Tenshi 2: Special Edition,1,3,15
